objective,metric,lambda_l1,lambda_l2,learning_rate,max_depth,min_data_in_leaf,n_estimators,auc_train,f1_train,auc_test,f1_test
binary,auc,0.2,0.0,0.1,5,10,10,0.676161827322345,0.5950055888411534,0.6565374144258164,0.5859701812571401
binary,auc,0.2,0.0,0.1,5,10,20,0.696336954354885,0.6073982210301841,0.665621433159207,0.5953913362523916
binary,auc,0.2,0.0,0.1,5,10,50,0.7233836528417084,0.6214322303071046,0.6699337173832977,0.5997214762572328
binary,auc,0.2,0.0,0.1,5,10,100,0.7470915557311266,0.6347814254932963,0.6666937810295429,0.5951161226546519
binary,auc,0.2,0.0,0.1,5,20,10,0.6758217484973716,0.5944897285009635,0.6561103791653784,0.5864412155380022
binary,auc,0.2,0.0,0.1,5,20,20,0.6960330347636815,0.6055926187949603,0.6660401012423842,0.5961852653540617
binary,auc,0.2,0.0,0.1,5,20,50,0.722495390502791,0.6208117247889464,0.6708690304223417,0.5995907714105045
binary,auc,0.2,0.0,0.1,5,20,100,0.7429503308220168,0.6323555027588953,0.6681627126976832,0.5948738058390678
binary,auc,0.2,0.0,0.1,5,50,10,0.6744551714194387,0.5935421395269911,0.655599393255664,0.5849115010870124
binary,auc,0.2,0.0,0.1,5,50,20,0.6927005761259594,0.6056310304109829,0.6652389917156585,0.5957672411503742
binary,auc,0.2,0.0,0.1,5,50,50,0.7169768788509683,0.6179867790732142,0.6716706473924816,0.5980704718840663
binary,auc,0.2,0.0,0.1,5,50,100,0.7356998477528909,0.6296181678565361,0.670476611849271,0.5973765516194225
binary,auc,0.2,0.0,0.1,5,100,10,0.6735865317097104,0.5932941378493913,0.6562092471970278,0.5868149681601946
binary,auc,0.2,0.0,0.1,5,100,20,0.6907402554075553,0.6048590829661532,0.6649553269103997,0.5976248803989518
binary,auc,0.2,0.0,0.1,5,100,50,0.7107814546781208,0.6166850283605511,0.6706047175250656,0.6004287965935511
binary,auc,0.2,0.0,0.1,5,100,100,0.7301266416995683,0.6279184429929945,0.6688566092085718,0.5969228303282391
binary,auc,0.2,0.0,0.1,10,10,10,0.6837764287722169,0.5986226591116631,0.6578023947257144,0.58677943000115
binary,auc,0.2,0.0,0.1,10,10,20,0.7090560485335459,0.6150537889649569,0.6675562714309171,0.5965878291972179
binary,auc,0.2,0.0,0.1,10,10,50,0.7456028436914258,0.6331369131578242,0.6703553088567958,0.6002790820642471
binary,auc,0.2,0.0,0.1,10,10,100,0.777637824292995,0.6521906151427223,0.6658927901646968,0.5941280913404474
binary,auc,0.2,0.0,0.1,10,20,10,0.684123911472566,0.5990178652252663,0.6581753450935292,0.5872113273991175
binary,auc,0.2,0.0,0.1,10,20,20,0.7087450921815047,0.6151075570910537,0.6667242504176838,0.5966373236083844
binary,auc,0.2,0.0,0.1,10,20,50,0.7441317423298653,0.633606158338397,0.6712272384586438,0.596522973979646
binary,auc,0.2,0.0,0.1,10,20,100,0.7743501831967251,0.6519949064777683,0.6661090312622345,0.5931316543868244
binary,auc,0.2,0.0,0.1,10,50,10,0.6808112091982835,0.5966480069182011,0.6572728783704652,0.5863274921545288
binary,auc,0.2,0.0,0.1,10,50,20,0.7050533601518172,0.6128927099959063,0.6678967468483786,0.5979073197213812
binary,auc,0.2,0.0,0.1,10,50,50,0.7378554678069599,0.63219861392079,0.6714294142637908,0.5997452698431495
binary,auc,0.2,0.0,0.1,10,50,100,0.7665424030433478,0.6471982998766929,0.6659161745541092,0.5932164742849796
binary,auc,0.2,0.0,0.1,10,100,10,0.6786521504837398,0.5961817113385703,0.6582353665552171,0.5868530376212271
binary,auc,0.2,0.0,0.1,10,100,20,0.6995572585728261,0.6110484048485262,0.6668341832385188,0.5984772410090176
binary,auc,0.2,0.0,0.1,10,100,50,0.729902676223915,0.6278805112111577,0.6711562094074391,0.6001275981433847
binary,auc,0.2,0.0,0.1,10,100,100,0.7546910805473681,0.6422822786378388,0.6670647888666051,0.5968724520864715
binary,auc,0.2,0.0,0.1,20,10,10,0.6839100452409491,0.5985436774571674,0.6580378983328242,0.5864921818435427
binary,auc,0.2,0.0,0.1,20,10,20,0.7091288013200483,0.6151973462405094,0.6673070505002032,0.5975521716605384
binary,auc,0.2,0.0,0.1,20,10,50,0.7468802987028176,0.633981671037707,0.6689049819199725,0.5999488354722073
binary,auc,0.2,0.0,0.1,20,10,100,0.7780905794997283,0.6516886871707926,0.6637230207874718,0.5932734277298587
binary,auc,0.2,0.0,0.1,20,20,10,0.6839639659806855,0.5990661160672778,0.658195145604633,0.587528046159199
binary,auc,0.2,0.0,0.1,20,20,20,0.7078134374868944,0.6151906530718239,0.6671793053809196,0.5975497685011005
binary,auc,0.2,0.0,0.1,20,20,50,0.7442023568757709,0.6341073313458431,0.6702627035384734,0.6007961269228099
binary,auc,0.2,0.0,0.1,20,20,100,0.7752849414642663,0.6518509843557255,0.6645296328884537,0.592554805639197
binary,auc,0.2,0.0,0.1,20,50,10,0.6806731165745817,0.5966953236233312,0.657142101065816,0.5863739118294347
binary,auc,0.2,0.0,0.1,20,50,20,0.7049164119508159,0.6130839489318959,0.6675625168721938,0.5980482304567386
binary,auc,0.2,0.0,0.1,20,50,50,0.7393246440290442,0.634176359045486,0.6710986022774138,0.600778677947477
binary,auc,0.2,0.0,0.1,20,50,100,0.7676740420455803,0.6502852815028978,0.6648884015419937,0.5947615369614296
binary,auc,0.2,0.0,0.1,20,100,10,0.6788956641343473,0.5958325668957555,0.6585378325311698,0.586919212984011
binary,auc,0.2,0.0,0.1,20,100,20,0.7004401625840185,0.6112276497128771,0.6677616658378488,0.5986448480133916
binary,auc,0.2,0.0,0.1,20,100,50,0.7310257873219661,0.6289752994726644,0.6713879709336883,0.599188335631477
binary,auc,0.2,0.0,0.1,20,100,100,0.7570322380862979,0.6438112029396231,0.6662493918190685,0.5979758650889048
binary,auc,0.2,0.0,0.1,50,10,10,0.6839100452409491,0.5985436774571674,0.6580378983328242,0.5864921818435427
binary,auc,0.2,0.0,0.1,50,10,20,0.7091288013200483,0.6151973462405094,0.6673070505002032,0.5975521716605384
binary,auc,0.2,0.0,0.1,50,10,50,0.7468802987028176,0.633981671037707,0.6689049819199725,0.5999488354722073
binary,auc,0.2,0.0,0.1,50,10,100,0.7780905794997283,0.6516886871707926,0.6637230207874718,0.5932734277298587
binary,auc,0.2,0.0,0.1,50,20,10,0.6839639659806855,0.5990661160672778,0.658195145604633,0.587528046159199
binary,auc,0.2,0.0,0.1,50,20,20,0.7078134374868944,0.6151906530718239,0.6671793053809196,0.5975497685011005
binary,auc,0.2,0.0,0.1,50,20,50,0.7442023568757709,0.6341073313458431,0.6702627035384734,0.6007961269228099
binary,auc,0.2,0.0,0.1,50,20,100,0.7752849414642663,0.6518509843557255,0.6645296328884537,0.592554805639197
binary,auc,0.2,0.0,0.1,50,50,10,0.6806731165745817,0.5966953236233312,0.657142101065816,0.5863739118294347
binary,auc,0.2,0.0,0.1,50,50,20,0.7049164119508159,0.6130839489318959,0.6675625168721938,0.5980482304567386
binary,auc,0.2,0.0,0.1,50,50,50,0.7393246440290442,0.634176359045486,0.6710986022774138,0.600778677947477
binary,auc,0.2,0.0,0.1,50,50,100,0.7676740420455803,0.6502852815028978,0.6648884015419937,0.5947615369614296
binary,auc,0.2,0.0,0.1,50,100,10,0.6788956641343473,0.5958325668957555,0.6585378325311698,0.586919212984011
binary,auc,0.2,0.0,0.1,50,100,20,0.7004401625840185,0.6112276497128771,0.6677616658378488,0.5986448480133916
binary,auc,0.2,0.0,0.1,50,100,50,0.7310257873219661,0.6289752994726644,0.6713879709336883,0.599188335631477
binary,auc,0.2,0.0,0.1,50,100,100,0.7570322380862979,0.6438112029396231,0.6662493918190685,0.5979758650889048
binary,auc,0.2,0.0,0.2,2,10,10,0.6664729835440757,0.5889658142265163,0.6570057217532772,0.588740276474315
binary,auc,0.2,0.0,0.2,2,10,20,0.6786518756754737,0.5975530770453666,0.6636716391885743,0.5939723495863094
binary,auc,0.2,0.0,0.2,2,10,50,0.6914379645696714,0.6061524881109873,0.670748736315407,0.5968276506867936
binary,auc,0.2,0.0,0.2,2,10,100,0.699639137255331,0.6108559353971326,0.6694221658809781,0.5965945686720506
binary,auc,0.2,0.0,0.2,2,20,10,0.6663972743392753,0.5889658142265163,0.6571856181690338,0.588740276474315
binary,auc,0.2,0.0,0.2,2,20,20,0.678255413373814,0.5979758398681762,0.6642093233207956,0.5932611934022557
binary,auc,0.2,0.0,0.2,2,20,50,0.6912073756157274,0.6059722885082195,0.6705610156011663,0.5988571439935519
binary,auc,0.2,0.0,0.2,2,20,100,0.6988953920515862,0.6110136432901078,0.6712293830074278,0.5946809892115069
binary,auc,0.2,0.0,0.2,2,50,10,0.6661730008466096,0.5894122125696876,0.6567943030420672,0.5892984592983508
binary,auc,0.2,0.0,0.2,2,50,20,0.6791137181449507,0.5968588730225234,0.66454004891456,0.5926159535152279
binary,auc,0.2,0.0,0.2,2,50,50,0.6904424567861986,0.6065461129565101,0.6701094754609186,0.5976076534829707
binary,auc,0.2,0.0,0.2,2,50,100,0.6988394981556304,0.610930018398252,0.672333642213172,0.5958610648835659
binary,auc,0.2,0.0,0.2,2,100,10,0.6660613969852446,0.5907883721850412,0.6568414950617787,0.5897314550480989
binary,auc,0.2,0.0,0.2,2,100,20,0.6780630264472896,0.5984239824102981,0.664397847543531,0.5935808748646587
binary,auc,0.2,0.0,0.2,2,100,50,0.6903860360215961,0.6078339510278005,0.6700884486007536,0.5961693704837652
binary,auc,0.2,0.0,0.2,2,100,100,0.6978918272646008,0.6113499737058876,0.6719115851862068,0.5970932967675728
binary,auc,0.2,0.0,0.2,5,10,10,0.6960021207248545,0.6075995137896505,0.666051208629059,0.5963491114986053
binary,auc,0.2,0.0,0.2,5,10,20,0.7164865002217123,0.6182690502678425,0.6684518130923761,0.5982337465274576
binary,auc,0.2,0.0,0.2,5,10,50,0.74705811798242,0.6333619456905798,0.6657344221248233,0.5950302012242523
binary,auc,0.2,0.0,0.2,5,10,100,0.780589466800651,0.6539867644474375,0.6577381288793324,0.589794487255283
binary,auc,0.2,0.0,0.2,5,20,10,0.6957508390436081,0.6065498986812631,0.6663295076250356,0.5970525128455432
binary,auc,0.2,0.0,0.2,5,20,20,0.7167635685752686,0.6181592739304977,0.6690471464773508,0.5993274947289305
binary,auc,0.2,0.0,0.2,5,20,50,0.74292723976349,0.633835680680173,0.6674296043453332,0.5943473553179007
binary,auc,0.2,0.0,0.2,5,20,100,0.7731055427387922,0.6509753872019512,0.6589068750009978,0.5883452216468993
binary,auc,0.2,0.0,0.2,5,50,10,0.6921403804215345,0.6061046272754055,0.6637766827486474,0.5977323045858282
binary,auc,0.2,0.0,0.2,5,50,20,0.7088411249160611,0.6142871662725248,0.6682378628149733,0.5986747903043417
binary,auc,0.2,0.0,0.2,5,50,50,0.734268849544974,0.6300871921314353,0.6667714791651888,0.5939333512770655
binary,auc,0.2,0.0,0.2,5,50,100,0.7600322498501156,0.644084417482365,0.6606400215570635,0.5923622898891141
binary,auc,0.2,0.0,0.2,5,100,10,0.6905790988763328,0.6039507670458195,0.6635267338714715,0.5975834932993683
binary,auc,0.2,0.0,0.2,5,100,20,0.7057582543896771,0.6141208404153976,0.668314348552239,0.5989774851806873
binary,auc,0.2,0.0,0.2,5,100,50,0.7304962067591623,0.6269278523014745,0.667885898388363,0.5985188061734098
binary,auc,0.2,0.0,0.2,5,100,100,0.7509083227175646,0.6382138159246927,0.662609039148944,0.5943587457777996
binary,auc,0.2,0.0,0.2,10,10,10,0.7078433049687997,0.61499317732904,0.6661461513295243,0.5953559037417283
binary,auc,0.2,0.0,0.2,10,10,20,0.7375870116451101,0.6314165382309583,0.6669039742779296,0.596600785888204
binary,auc,0.2,0.0,0.2,10,10,50,0.7774701185725412,0.6538920693148415,0.662787259315912,0.5918836687190611
binary,auc,0.2,0.0,0.2,10,10,100,0.8147889929671462,0.6774832459911669,0.6522146847476772,0.5839891927287012
binary,auc,0.2,0.0,0.2,10,20,10,0.7078945714392736,0.6149941719454207,0.6661059532173794,0.5966097249097807
binary,auc,0.2,0.0,0.2,10,20,20,0.7351946206049255,0.6301007068832473,0.6682602351845217,0.5975996640640263
binary,auc,0.2,0.0,0.2,10,20,50,0.7751802609388059,0.6514651870933923,0.6621912047404087,0.5896031700482688
binary,auc,0.2,0.0,0.2,10,20,100,0.8087591269574999,0.6751872234906925,0.6514744429714938,0.5835213993795617
binary,auc,0.2,0.0,0.2,10,50,10,0.703068099296957,0.6136315160124672,0.6651665066296298,0.5965607040013009
binary,auc,0.2,0.0,0.2,10,50,20,0.7264222343609723,0.6253058790704787,0.6697656933072476,0.5985454163869618
binary,auc,0.2,0.0,0.2,10,50,50,0.7638425455830915,0.645939474744523,0.6642922208717986,0.5932771429266087
binary,auc,0.2,0.0,0.2,10,50,100,0.7929093285336354,0.6657548150943627,0.6543790103042328,0.5845837391117895
binary,auc,0.2,0.0,0.2,10,100,10,0.699315073505451,0.6093302802863931,0.6658142496762692,0.5992007779230065
binary,auc,0.2,0.0,0.2,10,100,20,0.7211046307545826,0.6239990440764595,0.6681418796887072,0.5981301949380619
binary,auc,0.2,0.0,0.2,10,100,50,0.7543938983384425,0.6431806824707684,0.664054545710829,0.5958423009734817
binary,auc,0.2,0.0,0.2,10,100,100,0.7819235850271302,0.6614451464389702,0.6562425576299266,0.5881993994390294
binary,auc,0.2,0.0,0.2,20,10,10,0.709364053582742,0.615388154118238,0.6662926380195396,0.5954473671018203
binary,auc,0.2,0.0,0.2,20,10,20,0.7368686677439208,0.6311592848594428,0.6709478443253053,0.5992072304224355
binary,auc,0.2,0.0,0.2,20,10,50,0.7771945988087469,0.6516136641535791,0.6631631832094529,0.5914334097024602
binary,auc,0.2,0.0,0.2,20,10,100,0.8125883166147546,0.6753362745669542,0.6530737141399702,0.5856150537646464
binary,auc,0.2,0.0,0.2,20,20,10,0.7085347239160834,0.6148863788114203,0.6663984735826062,0.5972374479768328
binary,auc,0.2,0.0,0.2,20,20,20,0.7368464885280748,0.6299161931492142,0.6678635727525366,0.5966903893442294
binary,auc,0.2,0.0,0.2,20,20,50,0.7756467263367123,0.6533784095861334,0.6597478998059206,0.5882504512180496
binary,auc,0.2,0.0,0.2,20,20,100,0.8086323022982604,0.6753106593177735,0.6506250652045438,0.5815326613944345
binary,auc,0.2,0.0,0.2,20,50,10,0.7036756156107128,0.6130636644303551,0.6649580114598397,0.5963813737121075
binary,auc,0.2,0.0,0.2,20,50,20,0.7307725501542333,0.6278466569102608,0.6689215409490327,0.5973589467797814
binary,auc,0.2,0.0,0.2,20,50,50,0.7663023950073575,0.6494546976568641,0.6647532259198812,0.5917077015854132
binary,auc,0.2,0.0,0.2,20,50,100,0.7963193531718246,0.6686763878018686,0.6550980879724261,0.5864141910719257
binary,auc,0.2,0.0,0.2,20,100,10,0.6995078330837963,0.6097198443315838,0.665787218515922,0.5983621850913494
binary,auc,0.2,0.0,0.2,20,100,20,0.7215154043827098,0.6226290704272762,0.6692450293949318,0.5990313671062019
binary,auc,0.2,0.0,0.2,20,100,50,0.7558522444000424,0.6447953359135404,0.6640489644218186,0.5960602346128931
binary,auc,0.2,0.0,0.2,20,100,100,0.7843611240833487,0.6611678618915376,0.6560854978180063,0.5892253889469372
binary,auc,0.2,0.0,0.2,50,10,10,0.709364053582742,0.615388154118238,0.6662926380195396,0.5954473671018203
binary,auc,0.2,0.0,0.2,50,10,20,0.7368686677439208,0.6311592848594428,0.6709478443253053,0.5992072304224355
binary,auc,0.2,0.0,0.2,50,10,50,0.7771945988087469,0.6516136641535791,0.6631631832094529,0.5914334097024602
binary,auc,0.2,0.0,0.2,50,10,100,0.8125883166147546,0.6753362745669542,0.6530737141399702,0.5856150537646464
binary,auc,0.2,0.0,0.2,50,20,10,0.7085347239160834,0.6148863788114203,0.6663984735826062,0.5972374479768328
binary,auc,0.2,0.0,0.2,50,20,20,0.7368464885280748,0.6299161931492142,0.6678635727525366,0.5966903893442294
binary,auc,0.2,0.0,0.2,50,20,50,0.7756467263367123,0.6533784095861334,0.6597478998059206,0.5882504512180496
binary,auc,0.2,0.0,0.2,50,20,100,0.8086323022982604,0.6753106593177735,0.6506250652045438,0.5815326613944345
binary,auc,0.2,0.0,0.2,50,50,10,0.7036756156107128,0.6130636644303551,0.6649580114598397,0.5963813737121075
binary,auc,0.2,0.0,0.2,50,50,20,0.7307725501542333,0.6278466569102608,0.6689215409490327,0.5973589467797814
binary,auc,0.2,0.0,0.2,50,50,50,0.7663023950073575,0.6494546976568641,0.6647532259198812,0.5917077015854132
binary,auc,0.2,0.0,0.2,50,50,100,0.7963193531718246,0.6686763878018686,0.6550980879724261,0.5864141910719257
binary,auc,0.2,0.0,0.2,50,100,10,0.6995078330837963,0.6097198443315838,0.665787218515922,0.5983621850913494
binary,auc,0.2,0.0,0.2,50,100,20,0.7215154043827098,0.6226290704272762,0.6692450293949318,0.5990313671062019
binary,auc,0.2,0.0,0.2,50,100,50,0.7558522444000424,0.6447953359135404,0.6640489644218186,0.5960602346128931
binary,auc,0.2,0.0,0.2,50,100,100,0.7843611240833487,0.6611678618915376,0.6560854978180063,0.5892253889469372
binary,auc,0.2,0.0,0.5,2,10,10,0.6802883711766338,0.5992220990891918,0.663920531843201,0.594455836269301
binary,auc,0.2,0.0,0.5,2,10,20,0.6897998575482941,0.6065100257437739,0.6668703400754229,0.5981036271026867
binary,auc,0.2,0.0,0.5,2,10,50,0.7016807600877888,0.6126335661904472,0.6671731826036863,0.5936324025256325
binary,auc,0.2,0.0,0.5,2,10,100,0.7141420684587562,0.6190281640284486,0.6644455424795622,0.5921696060498814
binary,auc,0.2,0.0,0.5,2,20,10,0.6806058770496258,0.6002365605331055,0.6643927012080504,0.5941043057618998
binary,auc,0.2,0.0,0.5,2,20,20,0.6901701367622003,0.6053161736096945,0.6701228099920106,0.5978958594886157
binary,auc,0.2,0.0,0.5,2,20,50,0.7015288008491826,0.6110211218586067,0.6701453433533081,0.595837928112705
binary,auc,0.2,0.0,0.5,2,20,100,0.7136233807171837,0.6198469459864654,0.6684644889436434,0.5940503490648629
binary,auc,0.2,0.0,0.5,2,50,10,0.6803606020661208,0.6002617590652853,0.6642379251887973,0.5939092095707118
binary,auc,0.2,0.0,0.5,2,50,20,0.6900758299435844,0.6059207239068067,0.6698942598613821,0.5980107965059146
binary,auc,0.2,0.0,0.5,2,50,50,0.701159133288654,0.611640641323718,0.6708353176051607,0.594355567387962
binary,auc,0.2,0.0,0.5,2,50,100,0.7115517295230034,0.617143651827644,0.6685306703502811,0.5939153766921402
binary,auc,0.2,0.0,0.5,2,100,10,0.6805637362280431,0.6001696989504781,0.6643304795437368,0.5940705159294332
binary,auc,0.2,0.0,0.5,2,100,20,0.6894137046501104,0.6055685940937013,0.6685151742180215,0.5972387533614422
binary,auc,0.2,0.0,0.5,2,100,50,0.7007480270132929,0.6116421971781717,0.6694708832347719,0.5931220350728308
binary,auc,0.2,0.0,0.5,2,100,100,0.7092464784720175,0.6164245611646361,0.6677676872771207,0.5930317917657546
binary,auc,0.2,0.0,0.5,5,10,10,0.7184959755567575,0.6177340419474339,0.6637778853200549,0.593252947935557
binary,auc,0.2,0.0,0.5,5,10,20,0.7411456781418617,0.6311696837134869,0.6587440437714168,0.5881777671387582
binary,auc,0.2,0.0,0.5,5,10,50,0.7862905765208544,0.6606632611081841,0.6479992653319901,0.5789287993765099
binary,auc,0.2,0.0,0.5,5,10,100,0.8195420455064104,0.6830610588138084,0.6401143848301997,0.5732049671920177
binary,auc,0.2,0.0,0.5,5,20,10,0.7167250884903643,0.6187438899525203,0.6644227772691642,0.5979280778789063
binary,auc,0.2,0.0,0.5,5,20,20,0.7408864870648352,0.6327779727215219,0.6587988388556005,0.5895818331756323
binary,auc,0.2,0.0,0.5,5,20,50,0.7780784567726573,0.6550702481204566,0.6516424613228149,0.5815863752749236
binary,auc,0.2,0.0,0.5,5,20,100,0.8078017150526516,0.6754320158639052,0.6443581955022061,0.5762334131288888
binary,auc,0.2,0.0,0.5,5,50,10,0.7138852696921104,0.6173670021871032,0.6662614665157999,0.5948015589891235
binary,auc,0.2,0.0,0.5,5,50,20,0.7329470552350821,0.6279930829135189,0.6651326895035279,0.590379613320043
binary,auc,0.2,0.0,0.5,5,50,50,0.7673402299794779,0.6480260711525369,0.6564861121112308,0.5850245120929914
binary,auc,0.2,0.0,0.5,5,50,100,0.7933626155410773,0.666563473995538,0.6476762863816058,0.58144020907908
binary,auc,0.2,0.0,0.5,5,100,10,0.7085804099763188,0.6178415708106373,0.6665658124025221,0.5982771839385141
binary,auc,0.2,0.0,0.5,5,100,20,0.7297276093965267,0.6265850940774285,0.6630322828220424,0.5955408114832709
binary,auc,0.2,0.0,0.5,5,100,50,0.7584532393138547,0.6449212210951053,0.6563516044202257,0.5893040765754985
binary,auc,0.2,0.0,0.5,5,100,100,0.7847369162087116,0.6615793142874123,0.6465772844106151,0.5796470414028307
binary,auc,0.2,0.0,0.5,10,10,10,0.7400735652550271,0.6320056281228079,0.6627394413665364,0.5891860068278878
binary,auc,0.2,0.0,0.5,10,10,20,0.7718460318091216,0.6523387279029584,0.6543424907299318,0.5850200630180339
binary,auc,0.2,0.0,0.5,10,10,50,0.8214234703071807,0.6871985953275837,0.6450785781935034,0.5778580804047596
binary,auc,0.2,0.0,0.5,10,10,100,0.8550139041583641,0.7098537537481592,0.6341213240617565,0.5660308852711425
binary,auc,0.2,0.0,0.5,10,20,10,0.7344057416318757,0.6299231051161852,0.6632623078502586,0.5924680570495959
binary,auc,0.2,0.0,0.5,10,20,20,0.7675963338611482,0.6491441948591951,0.6553501139686172,0.5850855271835054
binary,auc,0.2,0.0,0.5,10,20,50,0.8131884842847518,0.6793727659305672,0.6406993166685949,0.5726538866299297
binary,auc,0.2,0.0,0.5,10,20,100,0.8441894925612455,0.7015372667147931,0.6320862897365557,0.563855674895445
binary,auc,0.2,0.0,0.5,10,50,10,0.7301003285010248,0.6275444579086306,0.6655135884797775,0.5944747487532375
binary,auc,0.2,0.0,0.5,10,50,20,0.7568485503439876,0.6423432216668612,0.6580538386545647,0.5890931052884905
binary,auc,0.2,0.0,0.5,10,50,50,0.7979121320082149,0.67117517116109,0.6476040287321455,0.5780406308038719
binary,auc,0.2,0.0,0.5,10,50,100,0.8293812237318239,0.6904114704272843,0.6396892903606597,0.5684165793282979
binary,auc,0.2,0.0,0.5,10,100,10,0.7254471641861473,0.6279164483625181,0.6663540926112619,0.5935665867975816
binary,auc,0.2,0.0,0.5,10,100,20,0.7507012591547242,0.6392744181483471,0.6609735391649766,0.5877511307620248
binary,auc,0.2,0.0,0.5,10,100,50,0.7879034696136809,0.6647899490907512,0.6496830355419321,0.5787947111096349
binary,auc,0.2,0.0,0.5,10,100,100,0.8181075101235962,0.6827454175624966,0.6397099194648255,0.5727925180612735
binary,auc,0.2,0.0,0.5,20,10,10,0.740067222325259,0.6327343477823502,0.6639164151745752,0.5920097774629132
binary,auc,0.2,0.0,0.5,20,10,20,0.7716676275227297,0.6527824042098004,0.6529566638685287,0.5877260396178877
binary,auc,0.2,0.0,0.5,20,10,50,0.8191375628874774,0.6835395338653827,0.6401270922685715,0.5743173810245429
binary,auc,0.2,0.0,0.5,20,10,100,0.8548127285120776,0.7099230062176073,0.629773419517533,0.5673449346773708
binary,auc,0.2,0.0,0.5,20,20,10,0.736635038064478,0.6310086331054228,0.6624878037947476,0.5886872558020939
binary,auc,0.2,0.0,0.5,20,20,20,0.7684857054200339,0.6486927804330912,0.6531743835482885,0.5823390288931779
binary,auc,0.2,0.0,0.5,20,20,50,0.8114116512331012,0.6793194347486007,0.6426554663508505,0.5723627326876953
binary,auc,0.2,0.0,0.5,20,20,100,0.8453819839779602,0.7031447002555812,0.630104327684742,0.56224023768524
binary,auc,0.2,0.0,0.5,20,50,10,0.7326931103066617,0.629627903780185,0.6660646210101318,0.59663363519302
binary,auc,0.2,0.0,0.5,20,50,20,0.7608001713298275,0.6438380483971762,0.6580099109043173,0.5914861598733944
binary,auc,0.2,0.0,0.5,20,50,50,0.8007769963480235,0.6730083820173484,0.646196505841124,0.5766778996463451
binary,auc,0.2,0.0,0.5,20,50,100,0.8321126097596974,0.6948562349349178,0.6377679942841861,0.5657021764505841
binary,auc,0.2,0.0,0.5,20,100,10,0.7265014169952755,0.6279968218765036,0.6637440705290046,0.5914876743176545
binary,auc,0.2,0.0,0.5,20,100,20,0.7518649602264338,0.6430086272546355,0.6574116080713296,0.5897912645590856
binary,auc,0.2,0.0,0.5,20,100,50,0.7888995011302838,0.6660205140752624,0.6483479865071475,0.5789746599978245
binary,auc,0.2,0.0,0.5,20,100,100,0.8204546776640677,0.6876087285415583,0.6393142391360381,0.5737827538269701
binary,auc,0.2,0.0,0.5,50,10,10,0.740067222325259,0.6327343477823502,0.6639164151745752,0.5920097774629132
binary,auc,0.2,0.0,0.5,50,10,20,0.7716676275227297,0.6527824042098004,0.6529566638685287,0.5877260396178877
binary,auc,0.2,0.0,0.5,50,10,50,0.8191375628874774,0.6835395338653827,0.6401270922685715,0.5743173810245429
binary,auc,0.2,0.0,0.5,50,10,100,0.8548127285120776,0.7099230062176073,0.629773419517533,0.5673449346773708
binary,auc,0.2,0.0,0.5,50,20,10,0.736635038064478,0.6310086331054228,0.6624878037947476,0.5886872558020939
binary,auc,0.2,0.0,0.5,50,20,20,0.7684857054200339,0.6486927804330912,0.6531743835482885,0.5823390288931779
binary,auc,0.2,0.0,0.5,50,20,50,0.8114116512331012,0.6793194347486007,0.6426554663508505,0.5723627326876953
binary,auc,0.2,0.0,0.5,50,20,100,0.8453819839779602,0.7031447002555812,0.630104327684742,0.56224023768524
binary,auc,0.2,0.0,0.5,50,50,10,0.7326931103066617,0.629627903780185,0.6660646210101318,0.59663363519302
binary,auc,0.2,0.0,0.5,50,50,20,0.7608001713298275,0.6438380483971762,0.6580099109043173,0.5914861598733944
binary,auc,0.2,0.0,0.5,50,50,50,0.8007769963480235,0.6730083820173484,0.646196505841124,0.5766778996463451
binary,auc,0.2,0.0,0.5,50,50,100,0.8321126097596974,0.6948562349349178,0.6377679942841861,0.5657021764505841
binary,auc,0.2,0.0,0.5,50,100,10,0.7265014169952755,0.6279968218765036,0.6637440705290046,0.5914876743176545
binary,auc,0.2,0.0,0.5,50,100,20,0.7518649602264338,0.6430086272546355,0.6574116080713296,0.5897912645590856
binary,auc,0.2,0.0,0.5,50,100,50,0.7888995011302838,0.6660205140752624,0.6483479865071475,0.5789746599978245
binary,auc,0.2,0.0,0.5,50,100,100,0.8204546776640677,0.6876087285415583,0.6393142391360381,0.5737827538269701
binary,auc,0.2,0.0,1.0,2,10,10,0.6815571030073132,0.5994298625759249,0.6577502649760988,0.5876929831192218
binary,auc,0.2,0.0,1.0,2,10,20,0.6913109585942294,0.6047121104694885,0.6607176969309282,0.5915873013462986
binary,auc,0.2,0.0,1.0,2,10,50,0.706444302266933,0.6140061879325466,0.6565569797990713,0.5874855377688651
binary,auc,0.2,0.0,1.0,2,10,100,0.71779991273965,0.6206307943976671,0.6565978660739171,0.5876199448249729
binary,auc,0.2,0.0,1.0,2,20,10,0.6826048653049265,0.5999953464393307,0.6595460669044205,0.5880569999573014
binary,auc,0.2,0.0,1.0,2,20,20,0.6916830693646298,0.6023521024570136,0.6616559637232745,0.5867366215875304
binary,auc,0.2,0.0,1.0,2,20,50,0.7052363889473741,0.6133291321073903,0.660882953344216,0.5896595917727777
binary,auc,0.2,0.0,1.0,2,20,100,0.7157903832143991,0.6188106175944674,0.6567513894170208,0.5849402330121061
binary,auc,0.2,0.0,1.0,2,50,10,0.6824088112816066,0.5997830513786621,0.6592252871817602,0.5885480933368532
